"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
3.91013059682289 -4.89426583861761 4.97166513729685 0.401500750838106 3.42201070583901 0.0733090801151157 -0.360698865900717 4.45122928615357
3.22817175489403 -4.8025752722373 5.68232137717842 -0.127331728967595 2.82567434779281 -0.196033392188566 -0.481397992429391 3.74143766280068
2.87809926232997 -4.57832387471537 5.74730576553934 -0.273076780340691 2.59381576422166 -0.135503819845647 -0.613707029100587 3.53058434616146
3.01842526683443 -5.44646190810772 4.53363584792799 0.667711995930596 3.70786943720294 -0.661609329354337 -0.0776519800824146 3.95922188366383
2.96494153833822 -5.32847582540059 4.35680608778245 0.43687507794126 3.17920748759324 -0.772175890137921 0.14274853974644 4.13932533743441
3.00413979549188 -5.28934925963092 4.58643430862505 0.311922019762629 3.17284591249793 -0.77702666694808 0.138547643800754 4.17690846399708
3.53698457113596 -4.50929304883278 4.88231209819113 0.665359036800596 3.12568891236074 0.628050037722416 -0.142658008885414 3.78385777732761
3.70198934618637 -4.60351113804371 4.56712184997357 0.817773821798438 3.46717120022879 -0.62278579260824 0.390689523203703 4.13783997472496
2.88856101952873 -5.63301456507432 4.52232640064797 0.681350401456953 3.16371808695593 -0.700523897361888 -0.110314212269051 3.98737059643663
3.25634706703029 -5.32676600520465 4.50118988014075 0.659899911482762 3.34551176467969 -0.651080710575067 0.12271286112877 4.07875591879534
3.52078127343209 -5.02591061468474 4.54322828473322 0.52557278110137 3.24949811703459 -0.59394353780695 0.0413185729512694 4.08795909142744
3.88708492942804 -5.28949801105922 4.68285613167643 0.7767411257452 3.66711867169472 -0.357635273329015 0.249504075498693 4.29261792557473
3.29638267092063 -5.25415164208824 4.55435346137011 0.776104990153557 3.67698124688783 -0.555580358200141 -0.00648936958276314 4.02942461629652
2.75193252395347 -5.76602207020101 4.70987606267779 0.588418882267113 3.22649906701779 -0.471302326613071 -0.0892521670880932 4.02384909747893
2.51803983312712 -5.3562556314126 4.32420806339839 0.571961466423151 2.98216746714846 -0.67217880539829 -0.0228986138693841 3.87439598090365
2.93743686806552 -5.49029930304047 4.58443964902357 0.769537320776049 3.31183905189084 -0.564295122964022 0.00264772854531387 4.00843392546367
3.68724188638978 -5.03175963188853 5.37647354854279 0.363333504772605 3.300223944363 -0.217568389321102 -0.055427695673406 4.20387166118393
2.95438588894223 -5.79191855383955 4.54343218966332 0.924973461411762 3.35039280768427 -0.685000653823224 -0.0644253204504936 3.91615851961035
2.94104385573989 -5.64781643842115 4.65524644825899 0.571378884590007 3.40471642166924 -0.696596675409872 -0.0227742672580104 4.08628899301469
3.8476637156964 -5.10575111183155 4.764236072233 1.00821772592671 4.17015195054734 -0.48736523684825 -0.215771805275411 4.03410045884329
3.56313565552454 -5.26147368342427 4.80467542479858 0.909766900061739 3.86941733394568 -0.632087446330188 -0.0727464514729587 4.0447438955339
