"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
1.64552227493264 0.0741640175285223 -0.222253228808885 -0.0037529804287425 2.51286815549819 3.6604658581654 0.0397568955905602 -0.874106521478697
0.0132955933716936 0.0803878584464826 -4.86919417749965 0.0484949854911895 0.49653258525993 0.1984183288931 -0.310961011950195 0.455253169215727
0.415027302500803 -0.341925017863786 -5.52247238421651 0.189155620454217 -0.0811051454467858 -0.146521503983882 0.043706494554851 -0.173074035175875
-0.130278479112192 -0.920136855713441 0.127909027133644 -0.220819610278585 -0.601248983704419 -0.290895762532764 -0.984761182294383 0.775991834405526
0.0609209376135428 -2.28731606227497 0.732002464985398 0.339149066891462 0.695435274476712 -0.0137848922564681 -0.707131596708511 0.804497332323216
-0.0637257191810372 -2.07825859488843 0.0217431015297345 0.78321820471076 0.389167371022486 0.062522399522492 -0.919198730842123 0.949800958981986
1.80375268916678 -0.128267291646335 0.0905685699347302 -0.88121092001347 2.5509683057594 0.373761793277118 -0.0241637465422587 -5.17637791886048
0.165446962429666 -0.385721103238849 1.82576909966996 0.99787770268109 1.70527499472982 -1.59672731922323 -0.352800165072419 0.170650007491209
-0.340392504664773 -1.6611082974694 -0.345303984769349 -0.310568428310605 0.266574092468136 0.22637516107755 0.116242766552801 0.641535214204459
-0.249078502956442 -1.21674804138275 0.505872680356515 -0.0627803607130398 0.980589593657609 -0.413023552239768 -0.565884028037296 0.626395903279242
0.0412802076688757 -0.811356320652165 0.259326811739965 -0.367287139240637 2.04583700287222 -0.207577197583146 -0.313166494481476 1.32380294762527
-0.251282590340914 -0.0291126826089629 0.914993873172895 -0.150233076357135 1.97145770882657 0.106510923191568 -1.19612786417219 -0.0991522508369496
0.0474369360384203 -0.535958239539664 0.619012692702332 -0.124802935543527 0.279534091671879 -0.25455488354833 -0.651750951030939 0.355310824987359
-0.177995317566627 -1.84775185974805 -0.726711366003566 0.0827384977247891 -0.502454176307406 0.711702477899449 -0.540358704211632 -0.964830975908818
0.296739611796404 -2.69524799991794 0.403492153760728 0.127891100545344 -0.0942739931523654 -0.331718187972001 0.0917903795983948 -0.487783810354544
-0.095560386416655 -1.46497226743829 0.198748296805281 0.205561066685822 -0.064754457651045 -0.0232203652053161 -0.163543780703904 -0.573151287921905
-0.000171626067191026 0.220663023765173 -1.87768565859446 0.814203043258416 1.05764982651725 0.817842496657444 -0.710371402611837 -0.462700929387757
-0.781977620939611 -1.13094118413044 -0.249370814977805 -0.5649448284123 -0.0463389036397877 -0.389557085885887 0.0404648646560143 0.378172115877889
-0.389053483108398 -1.49494288810142 -0.400750991541997 0.226090127879052 -0.404613888610733 0.287386737693731 -0.770971017667125 0.572304499457029
-0.0156591528602777 1.47982571808547 0.314927261543584 -0.641109377568456 0.47275192654585 -0.0395095986989188 -0.431167004545815 1.48151849248185
-0.41223014093554 0.575339281893299 -0.029154975853467 -0.0188841032633233 0.0796350937591815 -0.411776626743084 -0.440580523782546 1.26593501361972
-0.0252139787302833 -1.63935734680642 0.0180798323303559 0.0256372219813778 0.0369618737497925 0.150398518348611 0.39621559262696 0.889729022306448
-0.353098903198556 -0.0805234115841464 0.426734854263107 0.810242507011761 1.04647407519654 -0.105478198842914 -0.0934235304840373 -1.10084255840296
-0.71052813337132 -0.345038612742541 0.0986171328883911 0.837064852669228 0.226269258781161 -0.0283062557200209 -0.188668512507494 -1.28540079213936
-0.443230096344476 0.0404590833836296 0.127951482797541 0.506844705790448 1.36047588009887 0.21812249261154 0.428606430228061 -0.392920928694214
-0.1340328695601 1.11880014236013 0.152907842965162 -0.294542813516869 0.735909290312769 -0.246060450446943 0.109149514011929 0.494576343040637
0.501257709078428 0.614175895909804 0.203324392769371 0.356425446047049 2.86208536344424 1.13408623621289 -0.615379875541859 0.784261294047549
-1.18270879321119 0.305622430467438 0.884598157058366 0.510260965718748 -0.323107818940608 -3.44113975613983 -3.68964567193275 -0.536445697213107
-0.509060259167558 1.08363305481251 0.710547366215948 0.84302613737086 0.298914117541365 -0.425934392276744 -0.338952945033033 0.172563498399736
-0.0465835588977771 -0.201961434736231 0.49115497619061 0.349471036966212 -0.182344992074488 0.334558460142718 -0.640326797562148 1.01614613222044
-0.272527862970341 -1.40844755741799 0.0458702546871565 0.869417255950545 -0.853607053594525 0.070394675278623 -0.136484675543951 -1.07809826758115
-0.268487464072036 -1.21094213077075 0.17129055133969 -0.039812537446886 0.585712401353302 -0.0207379969914896 0.378419446969385 -0.447632927281892
-1.09212979900278 -0.869316328677919 -0.0607392708546789 -0.185652328315689 0.295549554084106 -0.776513318952009 0.109602335479988 -0.298313901678805
-0.651242854837708 -1.21506392478706 0.0634642724529735 0.154887862825661 0.0913755843090899 -0.496093169614729 0.0818826259195916 -0.489099960944265
0.612031209876058 0.962184397039162 -0.725504801356777 1.03030309148872 1.17920688479568 0.868715014847344 -0.281892610773738 2.85402197182714
-0.270574100204412 0.0168986695571353 0.710904710330964 -0.106748310997304 1.33305335900736 -0.718508191247887 1.0708433805479 -1.1050519714191
0.365060487039921 0.620786188997283 0.453392769105601 -0.320131687578879 -0.312490043132725 -0.166176856094733 -0.10126966019612 0.921149545412066
-0.772826170322957 0.40512616097306 -0.204048762807939 0.380308758442065 0.0973789959822448 -0.809132541060354 -0.511533258938731 0.598799832320749
-0.197936529389943 -1.26399724661623 0.127969089640313 -0.281934911854862 0.592444681122537 -0.522859814589087 0.0241273068437553 1.08575510238687
-0.415783848267873 0.145925636249817 -0.00646169641508334 -0.107600259384285 0.0355541391434422 -0.0433994122098338 -0.517667371407134 -0.4014756454687
-0.42888701961928 1.2163708212002 0.428389582981546 0.288942143344857 -0.134148215972027 -0.066475266115236 -0.480212838776773 0.472630296574163
0.354431388988925 1.10238593893954 1.33089975313509 0.920086922287256 -0.166667419439642 0.0578038057672524 -0.162811023790755 0.417239829073618
-0.778987811130811 2.79453563407308 0.241193136830531 -0.35448108514086 0.151845181385755 -2.15100653836173 -0.517556388896026 0.595255306047697
-0.0575635181142747 0.689642769197469 -1.70239436494998 0.672388783017671 -0.0323635518877393 1.77311411536544 -0.870143478695513 -0.362000761452825
-0.488011892192928 1.21502188095581 0.58512302206197 0.968509145838991 -1.19284134956231 1.01831781594966 -0.729982874643952 -0.79729713132304
-0.253711254564296 1.21830501238528 1.58093316933023 1.50268916241025 0.153524783517126 -0.742044230889685 -0.180316579860405 -0.0471861666095759
0.0222286154718229 -9.13073411195585e-05 -0.180077047696099 0.376539459736459 0.697046038873982 0.405193055409872 -4.74149318588959 -0.763387768661067
-0.371347341561473 0.203067821605104 0.858647758694922 1.25945187023533 -0.173280577664708 -0.55090032904509 1.82680271089464 -1.68251095067108
-0.175357674430499 -1.38118312647427 0.343739447797542 0.182794728622626 -0.439689457771588 -0.211838190504188 1.339288948097 -0.492154617373457
-0.405064754329684 -0.885334287601967 -0.265853798096465 0.546825230546403 0.296781255052242 -0.710874110641125 0.524708174794437 -0.0211984393275664
-0.812480096716899 -0.162475904755413 -0.854647734931141 -0.102183553350191 -0.0173322210269872 -0.531248368378931 -0.433259120185122 0.0821123469412012
-0.174023860070461 1.30656063186365 -0.551398164135663 -0.911113599958402 0.181295020657921 -0.18906127260677 0.943062393523325 0.208149030431677
2.50577846166367 -0.437615151823836 1.42697978995335 -0.354367545352935 0.50461187073619 0.105726033730043 1.51674133143814 3.70442180435444
-0.546058854930829 0.0127882142511424 0.138024044766545 0.676218219751424 1.3845404654321 0.79154766841763 0.149553026116613 -0.208692668308985
-0.675253946174522 -1.14824433876258 -0.264030231962706 -0.234365247619534 -0.732948394230037 0.740038153269635 -0.630322948819111 1.00549907494338
-0.55675319888529 -0.725578306481518 -0.24695367248012 0.273675074276436 0.616975458240065 1.28324908720907 -0.812493385327584 -0.54214715632388
-0.570883660855027 1.64607927542199 0.0105093612284538 -0.590407121592282 0.485813010850421 0.361082616257411 0.260366097983609 0.62970167891082
-0.440567696879323 1.27787954981073 0.389603792189235 -0.29933502267071 0.328941613458512 0.631497772790355 -0.428499165568265 0.489850011405276
0.0982397452013369 0.674761231981048 1.34845709548335 1.47041942422595 -0.750684793485677 1.6459183738277 -0.723786156109323 0.202768683027973
0.180725950001662 1.21156512050204 1.45643260002565 1.52130107895093 -0.384315418756111 1.71107063299203 -0.226145790789179 0.0584235672058697
-0.262529068846364 1.90794396106313 0.880037056308645 0.591694561172997 -0.562414866045803 1.58260868455618 -0.450056478542565 -1.01146055938545
-0.229304985327698 1.24317955414416 0.651644266699237 -0.549346699079806 -0.228536584879165 0.463336793692096 0.488849602369674 -0.331594018925124
0.34897962934728 1.18832271769883 -1.51733823512811 3.57502161320487 -2.68844852378832 -1.16346172660275 0.373813891420395 0.124484266283608
-0.600637974370684 -0.0729385761031442 -0.0404434334876549 -0.589531273888849 -0.105024725817978 0.198407234390518 -0.725875875544226 0.474497869072711
-0.701771058757652 0.903349996573758 -1.34849877501655 -1.46569497523727 -0.479557489134449 -0.485059983001848 -0.198066617206429 0.116688742459087
-0.420839267862491 0.351024996171462 -0.261851349980454 -1.42599822101237 -0.555290603218323 0.441705773922865 0.0383666199137111 -0.519380136684302
0.451462337452311 0.456764459844564 -0.143142746935382 -1.96267224377086 -1.05274741277777 0.75738181022965 0.627151308567604 -0.646507355307758
-0.130843191369769 0.436397607342358 -0.464132440261132 -2.18720098954464 -0.562143462861856 -0.0946161987658343 0.413044132264412 0.444853841208759
-0.749862891976793 0.226168035793974 0.313199126315236 0.566904581746825 0.39127144257194 -0.0884323511551997 1.95250277357342 -1.03804564852584
0.422415348658621 -0.096821762069698 0.45105049179006 -0.895953380406662 -0.420144504150905 0.738113330826612 -0.521007374616051 0.391680585310944
0.227858258784768 -0.0518409878229788 0.623334784456112 -0.953792283763685 -1.41539289842737 0.545951786319854 -0.976201466369828 -1.30180634867017
7.4816384234673 0.0134831132921018 -0.307109996099144 0.0580756170051016 -0.489162544991975 0.240452247243195 -0.388999352502906 0.114795765000608
0.48056526198055 0.0916804963573562 0.785717954526126 -0.846978578321648 -1.5488834426311 0.829802645092929 -0.552277500969857 0.0409231894554175
-0.3136844881334 0.101045276841123 0.232321913237579 -0.0451686281643255 -0.358066650406931 0.186226013859572 0.622756450358574 -0.484563422238847
0.290406304035508 -0.226867366281088 0.757156663858977 -0.783819562775242 -1.77387812987795 0.312518709890972 -0.270585034939258 0.655921483903853
-0.549220435048856 -1.01137311264787 0.0566514313193278 0.205509870256008 -0.761060735081202 -0.29736292017974 1.0167460609799 -1.00686467243889
-0.186931499626585 -0.452374662701992 0.310585588229937 0.38787577706068 -1.15815988753437 -0.0937712428494904 1.31399619331298 -0.584191678591216
-0.411509273983383 -0.353403435507798 -0.0203478779358603 0.011270134438141 0.363847313495963 0.357262576202345 1.72230923408727 -0.375754990022266
-0.724775806327004 -0.00717236062690652 -0.717435662322672 -1.0992461779005 -0.60955790784975 -0.0770505694963824 -0.378950244256172 0.911464757377881
0.180021694981011 0.994390413445852 -0.157854920548763 -2.75217306369103 -0.521164859704573 0.00201639113262564 0.197049952595344 -0.8323781639886
0.214143403353079 0.318932792151755 -0.109259335674947 -2.57289997742203 -0.977900848214823 0.198603172080736 0.106779847074465 -0.223704497670747
0.890428556478108 0.64952723476549 -1.32664671933814 1.55689875739205 -0.389016807914691 -1.24448385013199 -0.615147519991146 -1.36119759368244
-0.503165960160924 0.917947577325021 -0.302651283637937 -2.41104963485335 -0.728383824076566 -0.795383919350563 -0.580075009100466 -1.45979184441257
0.216736530782186 0.707473563741875 0.0822949567042112 -2.77440993086845 0.918736751882951 -1.14612607295555 0.255896561728415 0.746767741238593
-0.48244507920711 -0.161288156677946 -0.0412259392998104 -1.02799900364685 -1.11834765332621 -0.847497209663573 -0.310262716781947 -0.0918343972623832
-0.466675939870289 0.316001298027826 -1.12308612438699 0.245886892311702 -0.610409398947303 0.229860220319398 0.499475915535738 0.256699807534979
0.0581873863564675 0.819851009843837 -0.939288296364436 1.90469847274244 -0.565726040067386 0.0911293968731171 1.08096045677398 0.370898771343214
-0.36636444321846 1.47944362215741 -0.857869679763821 1.15762579804787 -0.0288524036375692 0.109385654724022 1.64796302122659 1.43277748807807
-0.232750054275691 1.22777418162684 -0.688958751680518 1.82582406984905 -0.0544106242504929 -0.308108007519606 1.22638238069084 -0.22849895234232
-0.390480413964535 0.412670719892376 0.768447459888681 0.410949873564077 0.634041177937759 -0.138937265897155 3.31256300804051 -1.08491593923834
3.5057883104152 -0.00366867080649139 -0.150562392494001 0.396266872985135 0.281103190037039 -5.44460906150324 0.234453564055742 -0.582095376085989
-0.413654702942318 -2.13855782812804 0.129841879321002 -0.395161637227178 -1.48489243182703 -0.0327204806490997 1.78365824169455 0.854684121473484
0.662582214771597 -0.136919225388697 0.943618687174859 0.221808161870641 -2.69612458947259 1.00152016973025 -0.662938296479009 -0.0467692194043225
1.13349791732079 -0.676890125688204 0.830893493701504 0.164120260908953 -3.03724218126441 1.64267184253587 -0.464707416480046 -0.0472831349998759
0.188338152600629 -0.0788210826331968 0.133980896701071 -0.414699841515853 -0.124967877082665 -0.22519581642269 1.50858305061016 0.48272568781651
0.261581803725077 0.199620850263921 0.810606232603881 0.100140361991162 -1.55084954841736 -0.226746465655836 0.321656914565034 -0.958227254854757
-0.385813609879241 -0.692654707414963 -0.0212384872345378 0.0379117158285287 -0.0872331009260688 -0.19371155223174 0.957152928709884 0.145882782020533
-0.471846595286248 -0.332920648469062 0.00882517761724827 -0.043197411699616 1.0396918580434 -0.268160455285488 0.965269515672931 1.2168642426731
-0.303399299739261 0.0671690628074071 0.0345536593185964 0.474910063131554 0.655055761553265 0.546982522754071 1.30476283835091 0.00433857058241885
